Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
000692;Ângela da Silva;04/06/2025;409.055,89;S;b057fcd4a1701e8e;obs
000693;Íris da Silva;17/12/2024;37433.17;S;b840d136067e4b72;obs
000694;José Ferreira;07/03/2022;00000000523957,39;N;feeef3e1f7716700;obs
000695;Ana Assunção;24/04/2020;123929.51;S;a762b59cce9e5929;obs
000696;Íris Sá;2024-11-17;244.304,74;S;bc4716ad0970d09d;obs
000697;Íris Sá;09/02/2020;NaN;S;2c1882c903ad702e;obs
000698;Antônio Ço-Testé;13/06/2024;00000000067065,75;S;7f44cbca1d3ae131;obs
000699;José da Silva;05/07/2024;711.352,94;N;1eece89153010fb9;obs
000700;Ângela Gonçalves;20211020;47801.97;S;102f4f5c55e39295;obs
000701;Antônio Gonçalves;31/03/2024;173022.70;N;ecf912453e5f7e23;
000702;Ana Gonçalves;20200723;00000000815438,48;S;e12f3b2104005940;obs
000703;João da Silva;15/01/2020;622.572,83;N;b189727f6a8d8a70;obs
000704;Maria Gonçalves;20/10/2020;00000000250876,52;S;b11184e79c4c37b3;obs
000705;Maria Sá;20/10/2022;364.751,38;N;8ec61be5012b809e;obs
000706;José da Silva;;00000000565941,97;S;c5346e4176d6dc39;obs
000707;Antônio da Silva;31/01/2021;521.683,60;S;ab8e77a128e60130;obs
000708;Ana Sá;15/01/2022;00000000646782,42;N;1abb574e0b16dac4;obs
000709;Ângela Gonçalves;20201119;00000000074302,14;S;71dfc82cb8addf54;obs
000710;Luíza Ferreira;20210211;816815.29;S;3a4fece7537d66c6;obs
000711;José Sá;2022-04-24;77.102,28;N;7c0224e595c89b2d;obs
000712;Camões Gonçalves;2021-03-18;00000000391628,49;S;b8463413752e7613;obs
000713;Luíza Assunção;18/02/2021;62.550,72;N;1c71a82122f1c32b;obs
000714;Íris Ferreira;20201216;632.959,37;S;cb68a34eca1fbff2;obs
000715;Maria Müller;09/06/2025;898.603,52;N;fee3dbaadcb913b4;obs
000716;Íris Ço-Testé;05/08/2022;914986.94;S;53c9aacb3f71e1ae;obs
000717;José Müller;21/04/2025;00000000438066,00;S;fdc419b20a414919;obs
000718;Ângela da Silva;21/05/2022;00000000861187,89;S;7ecb002e73d3328c;obs
000719;João Müller;22/03/2024;139159.27;N;3d3331644bb8ebe2;obs
000720;Ana Ferreira;02/10/2023;783587.73;S;7470724cf9f6b641;obs
000721;Maria Ço-Testé;11/12/2023;657259.47;N;a226a75bb432ece9;obs
000722;João Ferreira;03/01/2025;00000000446591,37;N;f2335074b2b3bb39;obs
000723;Ângela Müller;15/06/2024;923636.79;N;eea77ea8bc5ad195;obs
000724;Ângela Sá;2022-01-15;487.958,46;S;5dce8d9b5d96120d;obs
000725;Ângela Sá;17/05/2020;351200.17;S;1d121daf8a257159;obs
000726;José Ço-Testé;20240305;528.028,34;N;0df1172a46f2ff38;obs
000727;Luíza Assunção;15/07/2022;00000000493003,15;N;9ef6a99f73b4daf3;obs
000728;João Gonçalves;2024-12-31;941.565,50;S;f5504c5249d2cac0;obs
000729;João Gonçalves;19/07/2021;917.497,19;S;f3bd2348854bc8fa;obs
000730;Antônio Ferreira;08/06/2025;None;N;a50a0a29bcda835f;obs
000731;Antônio Gonçalves;08/05/2020;675988.66;N;9425fc3a6964a112;obs
000732;Luíza Ferreira;30/04/2023;00000000466886,70;N;913767ab4dd85715;obs
000733;Antônio Gonçalves;04/06/2024;00000000807142,36;S;5a66219e25f98046;obs
000734;Íris Gonçalves;2023-06-20;191135.36;S;b546c5c0d6de70c5;obs
000735;Maria Gonçalves;27/08/2020;462.306,16;N;2f3b2b185ea2d56b;obs
000736;Ângela Sá;12/03/2020;None;S;4d330569889cd33d;obs
000737;Ana Ferreira;21/03/2025;972.881,58;N;01196e6d27f31b78;obs
000738;Ângela Assunção;20230818;00000000989866,37;S;90b3032dccb1063d;obs
000739;Luíza Sá;20200818;NaN;S;0659010a4ede79b6;obs
000740;José Ferreira;01/01/2022;204.630,82;S;ef87bf0dc8022f8e;obs
000741;José da Silva;20/06/2020;00000000091622,85;N;7d8f235031c77a44;obs
000742;Ângela da Silva;03/02/2025;895.279,91;N;62d846d05ea011cd;obs
000743;Ana Assunção;07/12/2021;;N;fe1ad905bdd4c1f2;obs
000744;Íris Assunção;20201201;None;S;96516ec2d5e4157d;obs
000745;João Gonçalves;01/03/2021;;N;01b1c62616a48bfa;obs
000746;Antônio Ferreira;24/12/2020;959313.96;S;2f9e1ddb33028b32;obs
000747;Antônio Müller;01/10/2022;318678.74;N;bd6734588f2d0b17;obs
000748;José da Silva;08/06/2024;874.768,81;N;a76049771fca0f16;obs
000749;Camões Gonçalves;2022-10-04;00000000125153,03;N;fe8c9aab7e388a19;obs
000750;Luíza Müller;11/09/2022;719232.80;N;b1ba0beaf9690579;obs
000751;Luíza Müller;10/02/2024;609909.20;S;51d69f1125693e13;obs
000752;Maria Assunção;30/11/2020;956.412,81;N;4a34041e0c78947b;obs
000753;Ângela Sá;01/04/2025;192.149,80;S;c0ac430a99487f82;obs
000754;Ângela Assunção;21/11/2024;284646.38;N;88cfc53d188889ce;obs
000755;Luíza Ço-Testé;21/10/2020;00000000816640,47;N;571ec230697878c1;obs
000756;João Gonçalves;12/11/2020;643227.71;S;75e2c2fa6ad73453;obs
000757;João Ço-Testé;2020-09-25;00000000724620,39;N;d12972d323966b83;obs
000758;Ângela Ço-Testé;09/06/2025;780624.03;S;20f36e9238ec71aa;obs
000759;José Assunção;13/09/2020;;S;c6523c3d04d07f29;obs
000760;Camões da Silva;06/02/2021;621991.65;S;1e71afa97815c7df;obs
000761;Ana da Silva;09/09/2021;964793.15;S;e6b36561966d2735;obs
000762;Maria Sá;20/12/2021;987.597,95;N;946a95a6f2e401af;obs
000763;Luíza Gonçalves;17/10/2024;529436.30;S;d1d06bcd195efd72;obs
000764;Ana Müller;20210320;NaN;S;b9b07ec4f93c8859;obs
000765;José Müller;20241009;194.119,75;N;f52ef4a6ac6c2e1b;obs
000766;Maria Ço-Testé;;00000000238608,65;N;c2ebbaa21ce370ed;obs
000767;João Ferreira;13/08/2020;00000000738964,46;N;b8ddf15d8ea035f0;obs
000768;João Assunção;08/10/2022;771.935,76;N;f9e6debbafe2487f;obs
000769;José Müller;14/04/2022;898393.24;S;d74f9844e50ea3ec;obs
000770;Luíza Gonçalves;;00000000415624,13;N;a8969e7085cd3384;obs
000771;João Gonçalves;19/03/2022;00000000777448,13;S;5d1c19061090dc9d;obs
000772;Luíza Gonçalves;20230503;00000000878822,29;N;7fc5ae23b9a6bd75;obs
000773;Antônio Ço-Testé;20240604;NaN;N;7c0a5867fcce5213;obs
000774;Antônio Gonçalves;21/04/2024;521.430,62;S;f14152c7a0dcec7d;obs
000775;Ana da Silva;20/02/2024;28.049,86;S;9ac6030661f43c2b;obs
000776;Maria Assunção;27/06/2023;788120.84;N;774d34f5caf07226;obs
000777;Antônio Sá;16/10/2022;848.803,43;S;c3933447f3dc50bf;obs
000778;Camões da Silva;24/02/2022;481985.56;S;2d474c4f08697ffa;obs
000779;Antônio Sá;02/12/2020;407.981,91;N;1c007554c3963bf9;obs
000780;Íris Sá;08/02/2023;00000000589568,60;S;0e44c9dc81b61c87;obs
000781;Antônio Ferreira;;00000000803703,45;N;0fb97b5d520b28f6;obs
000782;Ana Gonçalves;10/09/2024;28207.74;N;18ebeed7616d41c8;obs
000783;Luíza Assunção;23/04/2022;246020.31;N;15bebdd097b027ce;obs
000784;Antônio da Silva;22/11/2021;00000000483299,04;N;83c74cbe916baf87;obs
000785;Antônio da Silva;26/11/2023;396.087,40;N;9291e493528a34f3;obs
000786;Íris da Silva;15/11/2023;850.875,64;N;9d655c032aa814da;obs
000787;Luíza Ferreira;17/02/2021;881203.09;S;43e1346d49902258;obs
000788;Antônio Müller;20220403;00000000752571,11;S;563b04fa9784713d;obs
000789;João Müller;28/06/2024;00000000834302,44;S;d2e08e57a6cb1dda;obs
000790;Ângela Ço-Testé;06/09/2021;00000000434440,25;N;9ffda1e74052e3a5;obs
000791;Íris Sá;12/04/2024;737497.80;S;7fcbcf3193ac009a;obs
000792;Íris Assunção;03/04/2025;950887.98;N;90ed01d3ef444cf5;obs
000793;Ângela Gonçalves;16/01/2022;718.597,95;N;6f75a3b2d8186112;obs
000794;Luíza Ço-Testé;2024-08-27;00000000279902,52;N;291c0da1a5630d3a;obs
000795;José Ferreira;03/05/2021;835.763,31;N;7c42049476d32b96;obs
000796;Camões Ferreira;2023-08-17;143.058,34;S;ca27cd6942264ba4;obs
000797;Ângela Gonçalves;2023-08-12;;S;e581620fdc0db266;obs
000798;Luíza Müller;2021-09-02;None;S;f17312f4659ae9f2;obs
000799;José da Silva;20230315;NaN;N;e272d7ca7f176b55;obs
000800;José Müller;20200907;773.049,74;N;bf957403ce4ba2bb;obs
000801;Camões Gonçalves;22/10/2020;460.824,35;N;dce70289411a315b;
000802;Ana Ferreira;28/12/2022;None;N;3f10938caec7f267;obs
000803;Maria Assunção;20220831;676749.02;S;bd4c938cd76ac5a8;obs
000804;José Assunção;05/02/2023;00000000380482,89;S;ddf0a0a288efe82b;obs
000805;Íris Ferreira;2020-01-17;315.505,32;S;d29cf92aefb2d33c;obs
000806;Antônio Gonçalves;2024-10-26;NaN;N;08ac784fca10b499;obs
000807;João Ço-Testé;2024-05-15;00000000971503,52;N;6c202d89b7a69c32;obs
000808;Maria Sá;18/06/2021;764.655,77;N;b1f94a097408f646;obs
000809;Ana Sá;06/08/2023;00000000142704,82;S;333822d16691c664;obs
000810;Luíza Müller;17/06/2020;804.895,91;S;981170c1d8d2660e;obs
000811;Luíza Ferreira;2022-09-06;720.862,22;N;4823debeccade92e;obs
000812;João Ferreira;22/01/2022;235392.73;S;05e15e2ff2b74922;obs
000813;José da Silva;18/06/2025;52.202,21;N;6dcc9c609e35836f;obs
000814;Antônio Gonçalves;2020-07-01;123.051,72;S;869d4cb7b7f5155a;obs
000815;Íris Ço-Testé;11/10/2023;199.801,26;N;bf16e3e949b7e037;obs
000816;Camões Gonçalves;2022-06-02;00000000762009,36;S;2e2cb8506b17bd75;obs
000817;Maria da Silva;;951.403,57;S;953922c05ea0942c;obs
000818;João da Silva;18/08/2022;416.867,88;S;622cc212b69d2f48;obs
000819;Antônio da Silva;14/07/2020;493.809,30;N;9b3b5b4cff2a50c0;obs
000820;Ana da Silva;03/06/2021;703.870,50;N;f7d2a2ee21da5db1;obs
000821;Ana Müller;02/01/2021;00000000920542,43;N;16f32b9321c57a88;obs
000822;Ângela Ferreira;17/10/2020;523.461,16;N;5c4fc55ebf715a28;obs
000823;Antônio Assunção;20230609;None;S;bca3765350c76baa;obs
000824;Maria Müller;2024-10-13;00000000055808,56;S;0df81d2b260c037e;obs
000825;Maria da Silva;21/08/2022;121661.55;N;71076f2e0a715350;obs
000826;Ângela Ferreira;26/07/2022;129661.18;N;3427e46617f4b85d;obs
000827;Maria Ço-Testé;20201210;934171.72;S;ff7d39f795635c97;obs
000828;Ângela Ço-Testé;14/03/2023;None;S;5422ea97e32a8787;obs
000829;Antônio Sá;25/10/2023;877.635,13;N;076451d3275dd459;obs
000830;Íris Ço-Testé;20/12/2023;00000000623069,34;S;f842e16354555290;obs
000831;Íris Assunção;20250424;135603.72;S;0c767092dcffd7b6;obs
000832;Luíza Ço-Testé;20200423;00000000399918,77;S;41526bff661b9738;obs
000833;José Ço-Testé;07/11/2024;170.856,26;N;67037089c78cd2c3;obs
000834;Maria da Silva;03/09/2021;00000000947635,39;S;aa5f89ca5bea530d;obs
000835;Luíza Müller;13/02/2021;281522.60;N;c1a95ee21718cfde;obs
000836;Luíza Müller;16/01/2021;00000000538278,05;N;76a990f1f9285706;obs
000837;Maria Ferreira;15/12/2022;00000000490964,37;N;e83ec3a01445587e;obs
000838;Antônio Gonçalves;18/09/2020;548.502,31;N;918b8e184ba4af25;obs
000839;Ângela da Silva;21/02/2025;433.083,54;S;a92dcf4f76f3ba50;obs
000840;Antônio Assunção;05/06/2021;119471.02;N;c942e6e82df721e0;obs
000841;Camões da Silva;19/06/2020;615733.40;N;ab962697c1e1f813;obs
000842;Antônio Assunção;2025-06-02;194079.27;S;fb708dd7bf3d5023;obs
000843;Antônio Ço-Testé;11/10/2023;00000000414119,00;S;2bf6d9150367ee2c;obs
000844;Íris Sá;2022-04-09;None;N;d029733c9e55f98d;obs
000845;Luíza Sá;2023-10-11;91893.38;S;038d5f5a2296d3f6;obs
000846;João Ço-Testé;02/02/2020;219.394,03;N;2528d32da60c2bed;obs
000847;Camões Ço-Testé;2023-07-06;00000000315536,11;N;7957595f25ee2f0f;obs
000848;Ana da Silva;2020-12-06;508609.56;N;dc1b9eb10506536c;obs
000849;José Gonçalves;26/08/2021;350068.06;S;a1628abf1a482803;obs
000850;Camões Ço-Testé;20221012;00000000304900,70;S;665173fa7ccc9258;obs
000851;Ângela Müller;24/01/2024;243171.62;S;04de78f8873f3f03;obs
000852;Luíza Müller;10/05/2020;00000000122622,60;N;f05ff9c39f690cde;obs
000853;Íris Sá;12/06/2022;492.035,24;N;3b6b1c0d702805af;obs
000854;José Müller;04/02/2025;None;S;4b1bdf3be217a6df;obs
000855;Camões Ço-Testé;11/04/2025;838604.60;S;350b9f519f310fff;obs
000856;João Sá;15/09/2022;516.095,77;S;6a7df379cb21aa80;obs
000857;Antônio Gonçalves;04/03/2021;None;N;289a5e38ad4b24ec;obs
000858;Ângela da Silva;10/07/2024;00000000237702,79;S;395e54f08fde042a;obs
000859;Antônio Assunção;26/05/2024;280.485,71;S;b0acb9bada78f4c5;obs
000860;João Sá;2020-04-13;00000000882479,58;S;1b1bba94f9834d4b;obs
000861;João Ço-Testé;25/02/2023;123.795,80;S;5c94563ae9365d1b;obs
000862;Antônio Sá;20220623;00000000161791,12;N;d1b4856255a8d6a1;obs
000863;João Ço-Testé;17/02/2021;00000000006908,98;S;cf242413d5b65438;obs
000864;Luíza Assunção;31/10/2022;791.513,91;N;a12301935c532042;obs
000865;Maria Ço-Testé;23/03/2024;840716.17;N;eb035cda69d53317;obs
000866;Íris Ço-Testé;20221123;464.078,03;S;028bffb6c528ac36;obs
000867;João da Silva;23/11/2021;;N;097ef98dc25a6eb3;obs
000868;Ana Sá;20231231;439674.37;N;ae4d8a19e2c2aa24;obs
000869;Antônio Sá;01/03/2024;943.938,35;S;67687c42b3468999;obs
000870;José Müller;20230702;362022.89;N;3281f976c680a2e5;obs
000871;João da Silva;05/01/2023;922617.94;S;fdeebaa1853d8090;obs
000872;Antônio Gonçalves;09/07/2020;793.821,43;S;0723e11e05fef7bc;obs
000873;Antônio Gonçalves;20240831;115807.64;S;5f7b8b00d7720330;obs
000874;Ângela Assunção;10/09/2020;470535.15;N;bca2c581928b1e4b;obs
000875;Íris Assunção;20210428;NaN;S;4c987a1b59afb1d1;obs
000876;Maria Sá;12/02/2022;541.539,41;S;c74f054fd2a5d216;obs
000877;Íris da Silva;20201027;96730.10;S;e37558676cc56071;obs
000878;Íris Gonçalves;02/07/2022;616814.51;N;43816e47df3c5c8a;obs
000879;Íris Sá;;767261.62;N;29b01062d2e55512;obs
000880;Ângela Gonçalves;20220919;538.114,90;S;366fbdddb1c8d50a;obs
000881;Íris da Silva;08/03/2024;00000000630824,15;N;1ef11a271c3efda4;obs
000882;Antônio da Silva;06/12/2022;317.992,47;N;07298d477c659dc9;obs
000883;Maria Ço-Testé;22/04/2023;None;S;d1b22e3c2ede2487;obs
000884;Ana da Silva;26/01/2023;504551.53;N;73cecf7c90d5e87e;obs
000885;Camões Ferreira;20240904;00000000145252,97;N;732e9280c2fd6177;obs
000886;Maria Ço-Testé;30/01/2024;653881.85;N;3b9a3daf6321d753;obs
000887;Luíza Müller;2020-04-03;290849.94;S;2a65bae3ddaf2233;obs
000888;Antônio Müller;14/08/2023;00000000648759,24;S;91fb8925f5112438;obs
000889;José Ço-Testé;01/09/2022;981.658,84;S;04db73f3f65e52fd;obs
000890;José Gonçalves;20240826;88760.56;N;96c1b18366dc3989;obs
000891;Íris Ço-Testé;27/03/2025;00000000025226,53;N;41d6676a61cb78c3;obs
000892;João da Silva;14/01/2023;805.626,32;S;4e8a10cb277b71ea;obs
000893;Maria da Silva;2023-06-12;61.344,91;N;19474d1a63d316c1;obs
000894;Maria Ferreira;02/01/2025;54.399,15;S;c08bd6313d57ee27;obs
000895;José Ferreira;20221107;282.369,14;S;76feacd6517e7f4a;obs
000896;Camões da Silva;18/09/2022;00000000282235,02;S;c3528ba43f0e924b;obs
000897;Maria Assunção;09/03/2023;524.742,81;S;f7c90c89c86aed73;obs
000898;Luíza Müller;20201210;00000000955770,54;N;00419afc0ab2e2ca;obs
000899;Antônio Sá;13/06/2025;286.579,61;N;ae1455f4d6e8aad3;obs
000900;Luíza Ço-Testé;18/07/2023;47695.36;S;88ba135ebd3b17eb;obs
000901;João Assunção;02/07/2020;760.295,17;N;6e951719e0d6e969;
000902;Ângela Ço-Testé;2021-10-13;NaN;N;3ef527fe45e4307a;obs
000903;Luíza Gonçalves;2022-07-30;140.222,88;S;79fdcd339bd972ca;obs
000904;Ana Sá;21/12/2020;512730.90;N;14c62aba89c2fba5;obs
000905;Ângela da Silva;20250101;129411.86;N;d0126e91f8d78cbc;obs
000906;Luíza Ferreira;20201228;130825.01;N;efadf0695ed7d1a6;obs
000907;Íris da Silva;20210329;966157.87;N;17080bbd3106e8ce;obs
000908;Antônio Ço-Testé;10/01/2024;None;N;b43c7851e78dcf32;obs
000909;José da Silva;;00000000912174,14;N;8015575691b0af07;obs
000910;Maria Müller;31/01/2021;00000000632263,87;S;9691f45d10bb794e;obs
000911;João Gonçalves;2021-06-15;764306.66;N;d900b745311d2ed4;obs
000912;Ângela Müller;01/06/2021;983450.00;N;ac504475a4165dd1;obs
000913;Luíza Ferreira;;543.472,87;N;5c896b2a7eddfc17;obs
000914;Ana Sá;04/04/2021;None;S;31d1d6cb6450dd3c;obs
000915;João Müller;12/07/2024;444408.88;S;3ffef652eac032fa;obs
000916;Maria Assunção;28/09/2021;00000000503282,03;N;062667fccedcf5bf;obs
000917;Luíza Ço-Testé;27/05/2021;00000000872958,43;S;55660d8ed25697ad;obs
000918;José da Silva;07/05/2024;00000000655726,12;N;1ff49f0a94350cb1;obs
000919;Ana da Silva;11/02/2022;820665.08;S;eb4b2c0c0fdf60d5;obs
000920;Ana Assunção;04/06/2023;58.501,86;S;d994f7ba4b7faa4c;obs
000921;Camões da Silva;20230618;825.728,76;S;6248953e7412c272;obs
000922;Camões Müller;22/06/2023;820961.86;S;84681060743e5fef;obs
000923;José da Silva;29/07/2020;827764.75;S;92be07c4e784cabe;obs
000924;Ângela Assunção;28/12/2021;194955.56;S;cc09de64233e84ac;obs
000925;Ana Gonçalves;30/09/2021;00000000791019,83;N;956b212f4faa0851;obs
000926;Maria Gonçalves;19/08/2022;8.475,47;S;3cc56af30eac5e90;obs
000927;Ângela Ço-Testé;21/04/2020;671.671,25;S;1182e8e7c9070c97;obs
000928;José Sá;01/09/2022;None;N;4cb4a7f69db8ef7e;obs
000929;Luíza Gonçalves;02/08/2020;520022.05;S;00f24a96eb821435;obs
000930;José Ferreira;01/07/2023;00000000998862,98;N;bd75f95ccea95510;obs
000931;José Ferreira;20210112;77.313,01;N;8e0044e207af3b8a;obs
000932;Maria Assunção;20/06/2022;00000000377393,97;S;07997940f9adde7d;obs
000933;José Assunção;22/12/2020;356.325,22;S;322c3dae2db4e428;obs
000934;Maria Ço-Testé;2021-06-20;143.911,86;N;c993f819a7a581e8;obs
000935;Luíza Gonçalves;16/09/2021;693.014,47;S;86e4abacf0effa1e;obs
000936;Camões Sá;13/05/2020;833512.16;S;8855817d31120678;obs
000937;Luíza Assunção;12/05/2023;00000000800150,05;S;8914741cdabc47ce;obs
000938;Maria Assunção;21/05/2021;892866.16;N;ba303cce359097e0;obs
000939;Íris Ço-Testé;20/09/2023;787.804,49;N;84d621487fa372cd;obs
000940;Maria Assunção;30/12/2023;518828.91;N;94c8a69d44b1a1ee;obs
000941;Ana Gonçalves;2021-03-25;00000000415132,30;S;6cce4c234e55f3fe;obs
000942;Maria Ço-Testé;05/02/2022;88.110,96;N;84d16f5e71cb19b3;obs
000943;José Müller;25/03/2020;00000000473067,54;N;68b1211a6eb8b0e2;obs
000944;Íris Assunção;13/07/2021;278.528,29;S;e6c71f155bed83be;obs
000945;Antônio Ço-Testé;24/10/2022;00000000971617,35;S;1e5bc68b193156f5;obs
000946;Luíza da Silva;23/01/2023;262.169,42;N;d0c8da67bec62bbe;obs
000947;José Sá;;NaN;N;c523b4e9022f46bb;obs
000948;Antônio Ço-Testé;20211210;00000000861785,51;S;a772829078d540ef;obs
000949;Maria Ço-Testé;25/03/2022;497485.26;S;9645dec1840d214b;obs
000950;Íris Sá;25/07/2024;886888.40;S;c5274f356dc56044;obs
000951;José Ferreira;2022-07-10;605.562,17;S;f17fa5c04e39f65a;obs
000952;Íris Ço-Testé;20230911;446.400,53;N;c7552c99c34995ff;obs
000953;Antônio Assunção;17/04/2023;161157.17;N;a13d26009174f53b;obs
000954;Camões Ferreira;2021-02-22;197.488,49;N;542ef29e1bcfb92f;obs
000955;Íris Sá;06/01/2025;579.765,86;S;d393daad0835075f;obs
000956;Íris da Silva;17/01/2021;;S;a8d992924a85e443;obs
000957;João Ferreira;27/04/2020;901.469,41;N;283379b8641f79aa;obs
000958;Maria Müller;06/05/2022;136.244,26;S;6ea4b4054f4c3f0b;obs
000959;Maria Müller;2023-03-23;00000000751590,64;N;33a2ca5f46834cc5;obs
000960;Maria Ferreira;20200511;00000000551401,31;N;91b8ff07e9099654;obs
000961;Íris Ferreira;25/03/2023;923.790,82;N;b347f1d458c6b1c6;obs
000962;Camões Müller;20240813;188.302,31;N;627967a3753439c0;obs
000963;João Ferreira;2023-12-01;287.076,20;N;ea92659baaaa077f;obs
000964;José Ferreira;;00000000080252,47;S;c43be7af8120053d;obs
000965;Camões Ferreira;03/12/2020;00000000028016,59;S;b1c9d0dca38cc35f;obs
000966;Camões Assunção;07/03/2024;11.259,04;N;b5878d331d5bd8b0;obs
000967;Luíza Sá;13/03/2024;00000000575070,10;S;f334685db6ad478c;obs
000968;Maria Ferreira;07/08/2024;636.474,02;S;4b4d10792d5f60d9;obs
000969;Ângela Sá;11/03/2022;710288.01;N;70cef646274b8b98;obs
000970;Maria Gonçalves;03/01/2024;463532.27;S;a2819fced624f055;obs
000971;João Ferreira;14/11/2023;51.029,00;N;33a51ac6c461994d;obs
000972;Luíza Gonçalves;13/02/2021;00000000353493,01;S;ab404598ae11d3c2;obs
000973;José da Silva;20240620;175162.92;S;833334f66a6a0149;obs
000974;Luíza Assunção;25/02/2023;00000000414255,69;N;3b7f19981eed0236;obs
000975;João Assunção;24/10/2021;00000000012564,40;N;757256f63677f5b4;obs
000976;João Sá;27/07/2024;00000000070602,05;S;4d315923693da46c;obs
000977;Íris da Silva;30/12/2023;None;S;5308e1f29990e4a9;obs
000978;Maria Assunção;25/12/2020;892920.40;N;55c974a411489054;obs
000979;Íris Ferreira;12/11/2022;738.858,75;S;056e3d783b8c0f84;obs
000980;João Assunção;20210429;83247.79;S;5fe0c7c32336d60b;obs
000981;Antônio Gonçalves;06/11/2020;00000000968265,30;N;e098d2e3bd3fdb62;obs
000982;Maria Assunção;12/10/2021;830242.66;N;d00dcc4fa5e65ec4;obs
000983;Ana Gonçalves;20240930;565.510,26;S;eaecf4e0e81909ce;obs
000984;José Müller;22/11/2024;660.375,56;S;deaf9631108abb5c;obs
000985;João Gonçalves;16/04/2020;131.661,26;S;97b6a4612c7604c1;obs
000986;José Gonçalves;05/11/2022;172133.39;S;6c8c5d0e3eb366fd;obs
000987;José Assunção;07/08/2021;None;S;f8f960bdf37599aa;obs
000988;Camões Ferreira;09/12/2020;00000000770628,78;N;27e7a6bdc2a49fd8;obs
000989;Ana Ço-Testé;20/02/2022;624.095,38;S;ba059e688d87b7be;obs
000990;Antônio Ferreira;07/08/2022;635.464,71;N;554ed52c126aa315;obs
000991;Íris Gonçalves;2020-11-12;765.848,64;N;6790eee07dcfe924;obs
000992;Camões Sá;03/02/2022;74.695,75;N;09f08f24e28f5537;obs
000993;Camões Müller;28/11/2020;00000000808736,32;N;b589717e8275b18a;obs
000994;Luíza Sá;28/04/2020;;N;ebe55cc408d57cf7;obs
000995;Ana Sá;25/09/2023;990.134,58;S;3f56938141190559;obs
000996;Maria da Silva;20200827;00000000416984,49;S;e8f26d6384bed7ed;obs
000997;Camões Gonçalves;26/08/2024;559103.64;N;4ed7b3f3960952eb;obs
000998;João da Silva;26/07/2023;282090.18;S;bf8ff33eee1595cf;obs
000999;Antônio da Silva;20201210;811.330,08;N;6ab62dbf8663e8bb;obs
001000;Camões Gonçalves;27/12/2020;510103.25;S;f2cfcd6380ab4b7f;obs
